"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0044038"	95	971	81	11.9	5e-31	2.5e-29	"cell wall macromolecule biosynthetic process"	"biological_process"	" 5"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF00886,PF05046,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF05401,PF01907"
"GO:0044036"	97	971	81	11.7	1.1e-29	5.4e-28	"cell wall macromolecule metabolic process"	"biological_process"	" 4"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF00886,PF05046,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF05401,PF01907"
"GO:0006022"	112	971	89	11.6	3.6e-29	1.5e-27	"aminoglycan metabolic process"	"biological_process"	" 4"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF07934,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF08603,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF06331,PF09280,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01213,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF06644,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF03849,PF03835,PF00886,PF05046,PF00935,PF03868,PF03850,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF01907"
"GO:0030203"	98	971	81	11.6	5.1e-29	2e-27	"glycosaminoglycan metabolic process"	"biological_process"	" 5"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF06644,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF00886,PF05046,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF01907"
"GO:0042546"	100	971	82	11.5	7.2e-29	2.7e-27	"cell wall biogenesis"	"biological_process"	" 3"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF00886,PF05046,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF12761,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF05401,PF01907"
"GO:0044085"	180	971	114	10.1	3.3e-22	1.2e-20	"cellular component biogenesis"	"biological_process"	" 2"	"PF04882,PF00164,PF00154,PF00181,PF00186,PF00189,PF03194,PF00237,PF00238,PF00203,PF07926,PF00297,PF00298,PF04979,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF05743,PF01020,PF01015,PF01016,PF09262,PF02840,PF01090,PF01092,PF00468,PF04049,PF00471,PF01084,PF05841,PF00542,PF01135,PF03542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01155,PF01157,PF01158,PF01159,PF01174,PF09496,PF01245,PF01247,PF01249,PF03561,PF01200,PF04152,PF01294,PF03602,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF10104,PF00886,PF05046,PF02089,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF02237,PF05162,PF01667,PF01655,PF06984,PF01680,PF05238,PF12761,PF02271,PF01749,PF10471,PF01780,PF01781,PF01783,PF02366,PF01775,PF01776,PF01777,PF01779,PF04758,PF05365,PF03099,PF01929,PF01912,PF05401,PF07778,PF01907"
"GO:0071554"	120	971	85	9.96	8.8e-22	2.9e-20	"cell wall organization or biogenesis"	"biological_process"	" 2"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF09111,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF12031,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF01015,PF01016,PF01090,PF01092,PF00468,PF00471,PF01084,PF00542,PF01196,PF01197,PF01198,PF01199,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF00886,PF05046,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF05162,PF01667,PF01655,PF06984,PF12761,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF04758,PF01929,PF05401,PF04855,PF01907"
"GO:1901137"	152	971	100	9.88	1.8e-21	5.8e-20	"carbohydrate derivative biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00181,PF00189,PF00237,PF00238,PF00203,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF00333,PF08559,PF00366,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF00438,PF01015,PF01016,PF02772,PF02773,PF01090,PF01092,PF00464,PF00468,PF00471,PF01084,PF00542,PF04086,PF01196,PF01197,PF01198,PF01199,PF04116,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01245,PF01247,PF01249,PF01200,PF01294,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF04263,PF04265,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF10104,PF00885,PF00886,PF05046,PF00925,PF00926,PF05033,PF00935,PF03868,PF03947,PF01599,PF08069,PF01632,PF03953,PF05162,PF01667,PF01655,PF06984,PF01687,PF08171,PF08236,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF08326,PF04758,PF01872,PF01929,PF01907"
"GO:1901135"	228	971	126	8.65	4e-17	1.2e-15	"carbohydrate derivative metabolic process"	"biological_process"	" 3"	"PF00164,PF00156,PF00181,PF00189,PF00237,PF00238,PF09090,PF00203,PF00297,PF09088,PF00298,PF07934,PF00252,PF00253,PF00281,PF00276,PF00312,PF00318,PF00347,PF07962,PF00333,PF08559,PF00366,PF09243,PF00380,PF08603,PF00410,PF00411,PF00416,PF01020,PF00438,PF01015,PF01016,PF06331,PF02772,PF02773,PF08676,PF09280,PF01090,PF01092,PF00464,PF00468,PF00488,PF00471,PF00520,PF01084,PF00542,PF01115,PF01119,PF04086,PF01196,PF01197,PF01198,PF01199,PF04116,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF01213,PF01245,PF01247,PF01249,PF01200,PF01294,PF00654,PF01267,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF06644,PF04263,PF04265,PF03719,PF00827,PF00830,PF00831,PF00832,PF00833,PF10104,PF03849,PF03835,PF00885,PF00886,PF05046,PF00925,PF00926,PF05033,PF00935,PF03868,PF03850,PF03947,PF01599,PF00982,PF01624,PF08069,PF01632,PF03953,PF05190,PF05192,PF05162,PF05188,PF01667,PF01655,PF06984,PF01687,PF08171,PF08236,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF02358,PF08326,PF04758,PF01872,PF01929,PF01907"
"GO:0033554"	145	971	85	7.71	6e-14	1.7e-12	"cellular response to stress"	"biological_process"	" 3"	"PF04871,PF00154,PF00171,PF01974,PF04909,PF07859,PF04987,PF00266,PF00289,PF08506,PF00330,PF05652,PF00389,PF00378,PF02780,PF02778,PF09268,PF02817,PF02803,PF00485,PF01063,PF01086,PF06423,PF00549,PF02883,PF06432,PF08752,PF00501,PF04053,PF00590,PF04086,PF00584,PF04136,PF00614,PF00637,PF00694,PF04188,PF00676,PF00790,PF04281,PF06699,PF06728,PF03810,PF05024,PF00884,PF00928,PF02064,PF01513,PF05007,PF05008,PF01546,PF01507,PF05063,PF01553,PF01557,PF01612,PF08118,PF01602,PF02296,PF13307,PF06957,PF01712,PF02318,PF01704,PF08241,PF01842,PF08288,PF07718,PF08320,PF13537,PF04810,PF04811,PF04815,PF08302,PF08303,PF04840,PF04841,PF00121,PF01885,PF00106,PF00108,PF07819,PF03127,PF00198,PF04869"
"GO:0009432"	38	971	30	6.63	5.2e-11	1.4e-09	"SOS response"	"biological_process"	" 5"	"PF04871,PF08506,PF09268,PF01086,PF02883,PF08752,PF04053,PF04086,PF00584,PF04136,PF00637,PF00790,PF04281,PF03810,PF00928,PF02064,PF05008,PF01602,PF02296,PF06957,PF02318,PF07718,PF04810,PF04811,PF04815,PF04840,PF04841,PF07819,PF03127,PF04869"
"GO:0034645"	282	971	133	6.6	6.1e-11	1.6e-09	"cellular macromolecule biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00181,PF00189,PF00215,PF08492,PF00237,PF00238,PF00203,PF08477,PF00297,PF00298,PF00252,PF00253,PF00281,PF00276,PF00326,PF00312,PF00318,PF00347,PF00333,PF00366,PF00368,PF05653,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF00448,PF01015,PF01016,PF01090,PF01092,PF00464,PF00468,PF00450,PF00471,PF01084,PF01078,PF00542,PF02861,PF02881,PF01196,PF01197,PF01198,PF01199,PF02902,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF00617,PF01245,PF01247,PF01249,PF03568,PF02978,PF01200,PF01294,PF00656,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF00709,PF06602,PF03719,PF00827,PF01421,PF00830,PF00831,PF00832,PF00833,PF01432,PF01434,PF01435,PF09668,PF04421,PF03836,PF07393,PF05023,PF00886,PF05046,PF01483,PF05033,PF00930,PF00935,PF02127,PF03868,PF03947,PF01599,PF02190,PF00958,PF01562,PF02163,PF08069,PF01632,PF05162,PF02290,PF01667,PF01650,PF01655,PF06984,PF07571,PF08171,PF08236,PF00026,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF07722,PF01808,PF04758,PF05362,PF00082,PF00089,PF00071,PF00112,PF01922,PF01929,PF08367,PF05401,PF03051,PF01907"
"GO:0051716"	260	971	123	6.37	2.6e-10	6.5e-09	"cellular response to stimulus"	"biological_process"	" 2"	"PF00160,PF00162,PF04871,PF00154,PF00171,PF00224,PF04934,PF01974,PF10744,PF04909,PF07859,PF04987,PF00266,PF00289,PF08506,PF05625,PF06179,PF00342,PF00330,PF08612,PF08633,PF08638,PF00365,PF05652,PF00389,PF00378,PF02780,PF08661,PF02781,PF02778,PF03357,PF09268,PF02817,PF02803,PF00485,PF01063,PF06367,PF01068,PF00479,PF01086,PF06423,PF00549,PF04098,PF04099,PF02883,PF06432,PF08752,PF02874,PF00501,PF04053,PF00590,PF04086,PF00584,PF04136,PF00614,PF00637,PF00694,PF04188,PF05983,PF00676,PF10018,PF00790,PF04281,PF06699,PF09637,PF06728,PF03810,PF10156,PF09748,PF05024,PF00884,PF00928,PF02064,PF10232,PF01513,PF05007,PF05008,PF01546,PF01507,PF12634,PF05063,PF10280,PF01553,PF01557,PF01612,PF03952,PF08118,PF01602,PF04628,PF05221,PF02296,PF13307,PF06957,PF01712,PF02318,PF01704,PF08241,PF04675,PF04679,PF01842,PF08288,PF07718,PF08320,PF05397,PF13537,PF04810,PF04811,PF04815,PF08302,PF08303,PF04840,PF04841,PF04848,PF00121,PF00113,PF01885,PF00106,PF00108,PF07819,PF05496,PF03127,PF00198,PF04869"
"GO:0006950"	186	971	94	6.31	4.3e-10	1e-08	"response to stress"	"biological_process"	" 2"	"PF04871,PF00154,PF00171,PF01974,PF04909,PF07859,PF04987,PF00266,PF00289,PF08506,PF00330,PF09174,PF03345,PF05652,PF00389,PF00378,PF02780,PF02778,PF09268,PF02817,PF02803,PF00485,PF01063,PF01086,PF06423,PF00549,PF01142,PF02883,PF06432,PF08752,PF00501,PF04053,PF00590,PF04086,PF05856,PF00584,PF04135,PF04136,PF00614,PF00637,PF00694,PF04188,PF00676,PF00790,PF04281,PF06699,PF06728,PF00849,PF01416,PF03810,PF04410,PF05024,PF00884,PF00928,PF02064,PF01513,PF05007,PF05008,PF01546,PF01507,PF05063,PF01553,PF01557,PF01612,PF08118,PF01602,PF02296,PF13307,PF06957,PF01712,PF02318,PF01704,PF08241,PF02364,PF01842,PF08288,PF07718,PF08320,PF13537,PF04810,PF04811,PF04815,PF08302,PF08303,PF04840,PF04841,PF00121,PF01885,PF00106,PF00108,PF07819,PF03127,PF00198,PF04869"
"GO:0009059"	295	971	134	6.08	1.3e-09	3e-08	"macromolecule biosynthetic process"	"biological_process"	" 4"	"PF00164,PF00181,PF00189,PF00215,PF08492,PF00237,PF00238,PF00203,PF08477,PF00297,PF00298,PF00252,PF00253,PF00255,PF00281,PF00276,PF00326,PF00312,PF00318,PF00347,PF00333,PF00366,PF00368,PF05653,PF09243,PF00380,PF00410,PF00411,PF00416,PF01020,PF00448,PF01015,PF01016,PF01090,PF01092,PF00464,PF00468,PF00450,PF00471,PF01084,PF01078,PF00542,PF02861,PF02881,PF01196,PF01197,PF01198,PF01199,PF02902,PF01165,PF00572,PF00573,PF01157,PF01158,PF01159,PF00617,PF01245,PF01247,PF01249,PF03568,PF02978,PF01200,PF01294,PF00656,PF00673,PF01250,PF01251,PF01280,PF01282,PF01283,PF00709,PF06602,PF03719,PF00827,PF01421,PF00830,PF00831,PF00832,PF00833,PF01432,PF01434,PF01435,PF09668,PF04421,PF03836,PF07393,PF05023,PF00886,PF05046,PF01483,PF05033,PF00930,PF00935,PF02127,PF03868,PF03947,PF01599,PF02190,PF00958,PF01562,PF02163,PF08069,PF01632,PF05162,PF02290,PF01667,PF01650,PF01655,PF06984,PF07571,PF08171,PF08236,PF00026,PF01780,PF01781,PF01783,PF01775,PF01776,PF01777,PF01779,PF07722,PF01808,PF04758,PF05362,PF00082,PF00089,PF00071,PF00112,PF01922,PF01929,PF08367,PF05401,PF03051,PF01907"
"GO:0051694"	15	971	14	5.37	1.3e-08	2.8e-07	"pointed-end actin filament capping"	"biological_process"	"12"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0071496"	50	971	33	5.61	2.5e-08	5e-07	"cellular response to external stimulus"	"biological_process"	" 3"	"PF04871,PF00154,PF08506,PF02781,PF09268,PF00479,PF01086,PF02883,PF08752,PF04053,PF04086,PF00584,PF04136,PF00637,PF00790,PF04281,PF03810,PF00928,PF02064,PF05008,PF01602,PF02296,PF06957,PF02318,PF07718,PF04810,PF04811,PF04815,PF04840,PF04841,PF07819,PF03127,PF04869"
"GO:0031668"	50	971	33	5.61	2.5e-08	5e-07	"cellular response to extracellular stimulus"	"biological_process"	" 4"	"PF04871,PF00154,PF08506,PF02781,PF09268,PF00479,PF01086,PF02883,PF08752,PF04053,PF04086,PF00584,PF04136,PF00637,PF00790,PF04281,PF03810,PF00928,PF02064,PF05008,PF01602,PF02296,PF06957,PF02318,PF07718,PF04810,PF04811,PF04815,PF04840,PF04841,PF07819,PF03127,PF04869"
"GO:0009991"	51	971	33	5.46	5.4e-08	1e-06	"response to extracellular stimulus"	"biological_process"	" 3"	"PF04871,PF00154,PF08506,PF02781,PF09268,PF00479,PF01086,PF02883,PF08752,PF04053,PF04086,PF00584,PF04136,PF00637,PF00790,PF04281,PF03810,PF00928,PF02064,PF05008,PF01602,PF02296,PF06957,PF02318,PF07718,PF04810,PF04811,PF04815,PF04840,PF04841,PF07819,PF03127,PF04869"
"GO:0006281"	88	971	49	5.34	9.9e-08	1.9e-06	"DNA repair"	"biological_process"	" 6"	"PF00171,PF01974,PF04909,PF07859,PF04987,PF00266,PF00289,PF00330,PF05652,PF00389,PF00378,PF02780,PF02778,PF02817,PF02803,PF00485,PF01063,PF06423,PF00549,PF06432,PF00501,PF00590,PF00614,PF00694,PF04188,PF00676,PF06699,PF06728,PF05024,PF00884,PF01513,PF05007,PF01546,PF01507,PF01553,PF01557,PF01704,PF08241,PF01842,PF08288,PF08320,PF13537,PF08302,PF08303,PF00121,PF01885,PF00106,PF00108,PF00198"
"GO:1901879"	16	971	14	5.04	1.5e-07	2.2e-06	"regulation of protein depolymerization"	"biological_process"	" 5"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0031333"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of protein complex assembly"	"biological_process"	" 5"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0030834"	16	971	14	5.04	1.5e-07	2.2e-06	"regulation of actin filament depolymerization"	"biological_process"	" 6"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0032272"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of protein polymerization"	"biological_process"	" 6"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0051494"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of cytoskeleton organization"	"biological_process"	" 6"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:1901880"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of protein depolymerization"	"biological_process"	" 6"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0030835"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of actin filament depolymerization"	"biological_process"	" 7"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0030837"	16	971	14	5.04	1.5e-07	2.2e-06	"negative regulation of actin filament polymerization"	"biological_process"	" 7"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
"GO:0051693"	16	971	14	5.04	1.5e-07	2.2e-06	"actin filament capping"	"biological_process"	"11"	"PF09268,PF01086,PF02883,PF08752,PF04053,PF00637,PF04178,PF00928,PF00995,PF00957,PF01602,PF02296,PF06957,PF07718"
